Bib,Zip,Age,Age Group,Gender,First Half,Second Half,Finish,Positive Split,Percent Change,Avg Max Temp,Max Temp,Min Temp,Avg Min Temp,Max Min Temp,Min Min Temp,Avg Mean Temp,Max Mean Temp,Min Mean Temp
5553,37659,40,40-44,M,5358,6703,12061,1345,0.251026502,65.02400013,76.928,44.618,44.82799987,57.758,28.868,53.94624993,65.363,39.56675
18265,84005,39,35-39,F,5910,6151,12061,241,0.040778342,56.269699,70.1357,39.1757,36.99169993,45.6557,26.575699,45.3552002,58.919453,33.2357
9338,78747,38,35-39,F,5667,6395,12062,728,0.128463032,80.6861004,87.8981,76.6481,60.62210027,68.5481,51.6281,69.0961004,74.8931,62.045597
12333,55812,26,Under 35,F,5782,6280,12062,498,0.086129367,49.33339987,65.0714,34.6514,31.54940007,37.6214,20.971401,39.77015093,48.732655,30.21515
9789,2139,39,35-39,F,5703,6359,12062,656,0.115027179,54.18379947,70.593796,38.1938,38.48779967,51.333797,32.1638,45.6145492,58.455044,36.73505
12963,6489,34,Under 35,F,5915,6148,12063,233,0.039391378,57.2348,73.0148,41.1548,39.81080033,54.9248,30.8948,47.6607998,58.6073,37.4273
13084,37203,25,Under 35,F,5621,6444,12065,823,0.146415229,68.93450033,81.5585,52.848503,50.55650013,66.6185,32.6885,58.57600053,69.97475,44.201
15475,96761,28,Under 35,F,6046,6020,12066,-26,-0.004300364,80.78300027,83.507,77.297,68.789,71.807,64.697,74.0317498,76.655754,71.52575
9616,60175,53,50-54,M,5675,6392,12067,717,0.126343612,56.68910033,76.2251,35.7251,40.1410998,59.0351,27.9851,47.84435053,65.942604,34.566345
7177,85379,37,35-39,M,5677,6390,12067,713,0.125594504,79.72280067,93.1208,60.9908,53.0167998,63.6008,44.1608,65.712052,78.12081,53.59581
16078,31808,38,35-39,F,5999,6069,12068,70,0.011668611,73.6292,80.3912,63.6512,53.61320007,64.7312,41.061203,62.6834486,69.96995,52.63745
2894,33547,42,40-44,M,5233,6835,12068,1602,0.306134149,81.7322,88.5002,74.7302,59.27419953,71.5802,51.5102,69.79194987,76.21894,64.65021
11991,77098,61,60-64,M,5616,6452,12068,836,0.148860399,79.7407996,85.416794,74.4368,62.2387988,71.2868,50.7668,69.968046,75.5843,63.17929
10141,94109,40,40-44,F,5814,6254,12068,440,0.075679395,60.07129927,71.9393,54.1193,46.61930013,51.3293,41.5193,52.22279907,56.553055,46.368046
16246,55124,25,Under 35,F,5776,6293,12069,517,0.08950831,56.30839993,73.0724,42.832397,36.02240013,44.6324,27.8924,45.28265127,59.898663,35.9099
4832,98122,25,Under 35,M,5042,7027,12069,1985,0.393692979,56.13260027,62.918602,48.1586,40.2806,46.2686,36.7286,46.66910213,51.71735,41.926098
12070,34786,46,45-49,M,5755,6314,12069,559,0.097132928,79.67599933,86.72,71.24,59.8339996,70.79,53.96,68.9510002,75.8075,63.241245
14266,10003,27,Under 35,F,5743,6327,12070,584,0.101689013,59.39360007,76.4096,44.189598,42.25159953,55.5296,33.3896,49.9428488,64.82209,41.7146
3659,98008,32,Under 35,M,5277,6793,12070,1516,0.287284442,56.37830033,63.164303,48.4043,40.52630027,46.514297,36.9743,46.91479953,51.963043,42.171803
12878,80903,26,Under 35,F,5710,6360,12070,650,0.113835377,63.64849953,76.1585,52.6685,33.7025,40.9685,26.4785,47.75974853,58.694748,40.312252
14033,84321,30,Under 35,F,5767,6304,12071,537,0.093116005,57.76789933,72.023895,42.233902,27.4319,40.163902,20.8139,41.54414793,52.3514,33.473896
10762,68510,46,45-49,M,5737,6334,12071,597,0.104061356,67.19840133,86.0324,52.3724,42.7184,56.4224,33.2924,53.92015107,72.16865,43.74365
8088,25314,40,40-44,M,5386,6685,12071,1299,0.241180839,67.20350013,80.0915,46.5215,47.0375,60.4715,30.6815,55.45500273,67.79525,39.644
7190,33901,38,35-39,M,5378,6694,12072,1316,0.244700632,81.64310067,87.8351,76.6751,61.2071002,72.0851,54.8051,70.84110267,76.57011,66.67011
9353,15419,47,45-49,M,5735,6338,12073,603,0.105143854,63.72410133,75.946106,43.7261,44.7281006,56.9561,30.7661,52.58110213,64.538605,38.62235
3892,2134,29,Under 35,M,5735,6338,12073,603,0.105143854,54.10189973,70.5119,38.1119,38.40589967,51.2519,32.0819,45.53264967,58.37315,36.653152
17252,22301,35,35-39,F,5938,6136,12074,198,0.03334456,65.97319947,82.4612,53.0312,47.19320007,60.681202,37.6412,55.83820073,69.388695,44.998707
5293,94114,37,35-39,M,5736,6338,12074,602,0.104951185,60.3169998,72.185,54.365,46.86500033,51.575,41.765,52.46850147,56.798748,46.613754
4861,2210,35,35-39,M,5736,6338,12074,602,0.104951185,54.25399987,70.664,38.264,38.558,51.404,32.234,45.68475067,58.52525,36.805252
14533,2144,27,Under 35,F,5836,6238,12074,402,0.068882796,53.52260013,70.5506,38.0606,38.3786,49.4906,32.3006,45.2588482,57.763092,36.4556
16016,27609,29,Under 35,F,5906,6168,12074,262,0.044361666,72.42980027,86.0198,59.9198,51.62180053,63.6998,38.1398,61.32079993,71.6348,48.64355
5323,7002,44,40-44,M,5379,6696,12075,1317,0.244841049,57.85610047,76.9181,45.238102,42.47210013,54.328102,34.8881,49.5383508,64.56936,41.82185
10465,60561,43,40-44,F,5864,6211,12075,347,0.059174625,57.85400047,77.936005,38.065998,40.682,59.486,28.706,47.974999,65.546,35.384747
29099,30005,55,55-59,M,6079,5996,12075,-83,-0.013653561,69.725001,79.817,57.047,49.87699947,63.617,35.267,58.79400047,69.7145,47.975754
7028,84310,38,35-39,F,5980,6095,12075,115,0.019230769,51.05090027,66.6689,36.1589,26.56490013,38.4989,14.198902,37.26589953,52.036404,27.4889
3274,98122,41,40-44,M,5489,6587,12076,1098,0.200036437,56.13260027,62.918602,48.1586,40.2806,46.2686,36.7286,46.66910213,51.71735,41.926098
13604,94107,55,55-59,M,5716,6360,12076,644,0.1126662,60.5861,72.4541,54.6341,47.13410013,51.8441,42.0341,52.73759887,57.067844,46.882854
11690,97086,39,35-39,F,5906,6170,12076,264,0.044700305,59.35219967,69.4742,46.4342,39.90020013,47.0642,32.9342,47.61645107,53.611706,40.4267
2863,35216,43,40-44,M,5224,6852,12076,1628,0.311638591,70.51039913,79.6064,59.626396,51.02839987,65.2964,38.4764,59.92139987,70.96641,49.681396
9365,60137,66,65-69,M,5698,6379,12077,681,0.11951562,57.21679953,78.162796,36.9428,40.5308,59.2628,29.4728,47.69654787,65.5328,35.026546
5337,75229,43,40-44,M,5920,6157,12077,237,0.040033784,77.6125996,83.1866,68.2466,56.81659993,67.706604,46.6466,66.1205982,74.1941,57.896595
19563,71913,60,60-64,M,5850,6227,12077,377,0.064444444,72.5491996,82.4792,59.799202,53.33719967,64.5692,42.7892,61.59270167,69.28295,51.781696
12362,43082,41,40-44,F,5752,6327,12079,575,0.099965229,62.78869987,76.5347,43.234703,44.79470013,57.4547,30.7247,52.50445087,63.915955,39.218452
16405,92835,45,45-49,F,5843,6236,12079,393,0.067259969,69.23359947,82.2416,55.2416,47.6335996,53.5316,40.9316,56.48360127,65.42285,49.091602
8805,18403,43,40-44,M,5595,6484,12079,889,0.158891868,56.2733,71.5973,40.0073,39.13129987,50.3573,31.2773,46.26379833,58.36354,35.5898
343,55812,35,35-39,M,5911,6168,12079,257,0.043478261,49.33339987,65.0714,34.6514,31.54940007,37.6214,20.971401,39.77015093,48.732655,30.21515
12315,20002,32,Under 35,F,5842,6237,12079,395,0.067613831,65.66510027,81.4991,52.8791,47.29309987,60.7991,37.4891,55.6855988,69.12409,45.097843
12582,6107,62,60-64,M,5678,6402,12080,724,0.127509687,57.66860033,72.260605,40.4006,39.4586004,54.890602,31.3106,47.62034947,58.621853,37.02185
2548,11701,51,50-54,M,5594,6486,12080,892,0.159456561,54.81889993,72.0149,45.1949,43.17890013,54.0149,34.2149,48.44739933,60.611156,41.403652
13663,60091,39,35-39,F,5911,6169,12080,258,0.043647437,55.8769998,75.173,38.093,41.3449998,59.063,32.423,47.27525027,64.088005,35.888004
15012,94920,56,55-59,M,5822,6258,12080,436,0.074888355,59.13470047,68.3627,53.5127,48.10670033,51.5327,42.082703,52.36844847,56.6402,46.45145
8694,94612,59,55-59,M,5625,6455,12080,830,0.147555556,60.86689953,72.73489,54.9149,47.41490013,52.1249,42.3149,53.01839847,57.348648,47.16365
5207,48307,60,60-64,M,5264,6816,12080,1552,0.294832827,58.53709913,74.9111,44.6711,39.1391002,48.5411,30.8111,47.81659847,58.3736,38.371098
9917,77018,45,45-49,F,5884,6196,12080,312,0.053025153,79.9577,85.8317,74.0417,61.9937,70.9817,50.4617,70.08420033,75.63545,63.155445
10672,91604,46,45-49,M,5584,6496,12080,912,0.163323782,69.6532998,82.2533,55.7033,44.82529987,54.173298,33.6533,55.45530053,67.05829,46.137054
11369,86001,40,40-44,F,5837,6243,12080,406,0.069556279,52.51939947,65.197395,37.2074,28.1654,40.2674,15.517399,39.75814927,52.398647,27.082403
10069,72501,50,50-54,M,5697,6384,12081,687,0.120589784,72.41269853,83.5367,56.4467,51.92870067,67.9667,37.8167,61.37019887,70.64795,50.2592
11132,4108,57,55-59,M,5622,6460,12082,838,0.149057275,50.88500027,64.103,35.663,35.291,44.123,29.363,42.25150013,50.749252,33.788
14795,53132,38,35-39,F,5828,6254,12082,426,0.073095402,55.44619953,75.7202,38.2802,39.5342,60.3302,29.9102,46.5339516,65.20521,35.310204
8155,20010,44,40-44,M,5814,6269,12083,455,0.078259374,65.18029907,82.2083,52.3283,46.7842996,59.9783,36.8483,55.15204773,68.415794,44.363297
13412,55123,53,50-54,M,5858,6225,12083,367,0.062649368,56.6591,72.877106,43.267097,35.1491,42.1871,26.4371,45.15584933,59.2271,35.973347
4669,29405,55,55-59,M,5376,6708,12084,1332,0.247767857,72.4418006,84.4898,60.009804,55.0178004,66.1298,44.7098,63.3493034,69.23855,53.263546
13042,6489,50,50-54,M,5841,6243,12084,402,0.068823832,57.2348,73.0148,41.1548,39.81080033,54.9248,30.8948,47.6607998,58.6073,37.4273
12442,89148,30,Under 35,F,5774,6310,12084,536,0.092829927,71.88979747,83.2838,59.883797,47.05579967,58.2638,34.2338,58.44154927,71.73005,45.96005
7562,11218,43,40-44,M,5494,6590,12084,1096,0.199490353,57.7859002,76.8479,45.1679,42.40189987,54.2579,34.8179,49.4681502,64.49915,41.751648
11929,1906,29,Under 35,F,5778,6307,12085,529,0.091554171,53.45870013,71.0627,36.6827,38.2546998,49.0127,31.9127,45.17195127,57.09395,35.602707
8213,94523,34,Under 35,F,5480,6605,12085,1125,0.205291971,66.6869004,79.8269,55.2569,45.1229002,51.6569,37.4369,53.88465073,65.2544,45.16565
8714,20136,44,40-44,M,5227,6858,12085,1631,0.312033671,66.38149993,83.0075,53.0375,46.1974998,59.9675,35.5775,55.55525033,69.151245,44.255
10020,44106,31,Under 35,F,5772,6314,12086,542,0.093901594,59.63089973,75.3629,41.7029,42.92090027,55.2929,32.9729,49.804399,60.869152,38.301647
15039,94109,31,Under 35,F,5875,6211,12086,336,0.057191489,60.07129927,71.9393,54.1193,46.61930013,51.3293,41.5193,52.22279907,56.553055,46.368046
10028,10013,26,Under 35,F,5592,6494,12086,902,0.16130186,59.4286994,76.4447,44.2247,42.28669987,55.564697,33.4247,49.97794887,64.85719,41.749706
12867,11211,30,Under 35,F,5777,6309,12086,532,0.09208932,58.53200013,76.64,44.96,42.42799953,55.13,34.79,49.71900067,64.28375,41.58125
13799,46514,21,Under 35,F,5908,6179,12087,271,0.045870007,59.7386008,73.1066,41.1566,40.4426,54.1166,28.7366,48.63260047,62.809097,36.082848
11368,46135,39,35-39,F,5857,6230,12087,373,0.06368448,63.22189967,78.3419,42.1619,45.6539,57.3719,28.0319,53.4388986,67.72564,36.728153
4008,3246,36,35-39,M,5218,6869,12087,1651,0.316404753,50.60570013,63.2597,33.8297,33.7157,43.3697,28.9697,41.04270033,50.970947,32.149693
6901,94609,38,35-39,M,5601,6487,12088,886,0.158186038,64.5017004,77.9117,55.0517,45.40970013,51.5417,36.6917,53.16419833,62.484207,44.967945
11486,60563,26,Under 35,F,5684,6404,12088,720,0.126671358,58.2236002,78.4436,37.2236,40.61960013,59.0936,28.8536,48.2793498,66.1736,35.28485
6409,7450,36,35-39,M,5503,6586,12089,1083,0.196801745,58.7099,75.3719,42.0719,41.90390007,55.9319,32.7119,49.42689987,63.979397,40.166904
15423,55343,32,Under 35,F,5991,6098,12089,107,0.017860124,56.8531994,73.4792,43.5092,35.93719993,43.8692,29.3792,45.41520087,59.244198,35.8892
25992,2127,32,Under 35,M,5534,6557,12091,1023,0.184857246,54.13700027,70.547005,38.147,38.44100013,51.287,32.117,45.56775053,58.408253,36.688255
13048,11575,50,50-54,M,5722,6369,12091,647,0.113072352,55.68170047,73.5017,45.1517,43.0877002,54.3317,33.9917,48.71470147,61.235455,41.29295
4354,78254,27,Under 35,M,5319,6772,12091,1453,0.273171649,81.87589967,86.8919,76.2719,59.4358998,66.8219,51.2519,69.0423982,74.31066,62.60689
14450,60022,57,55-59,M,6049,6043,12092,-6,-0.000991899,53.76260053,72.872604,37.7726,40.83860013,55.4126,33.0926,46.2210996,61.978848,35.841354
15288,94117,28,Under 35,F,5945,6147,12092,202,0.033978133,59.97769993,71.8457,54.0257,46.5256994,51.2357,41.425697,52.12919807,56.459442,46.27445
12462,60005,56,55-59,M,5789,6303,12092,514,0.088789083,56.42870027,78.3887,36.7187,40.5887,59.8487,29.6087,47.5767002,65.5487,35.12495
6220,60047,40,40-44,M,5372,6720,12092,1348,0.250930752,55.93550093,78.4175,35.8475,40.23350027,59.517498,29.9975,47.0569988,64.94375,34.523746
8953,7506,46,45-49,M,5449,6643,12092,1194,0.219122775,58.8152002,75.477196,42.1772,42.00920027,56.0372,32.8172,49.5322014,64.08471,40.272194
11646,48371,38,35-39,F,5779,6314,12093,535,0.09257657,56.9036002,72.8636,42.9836,38.57360033,49.7336,29.6636,46.82860167,59.5436,36.6761
12654,2871,25,Under 35,F,5694,6399,12093,705,0.123814542,53.71070007,68.8307,41.2007,40.5646998,51.550697,32.3807,46.1571988,55.21069,38.819447
13318,90293,24,Under 35,F,5850,6243,12093,393,0.067179487,64.88389947,74.1299,55.5899,47.75389967,54.329903,38.5799,55.7741506,62.9174,49.166153
3149,90405,27,Under 35,M,5850,6243,12093,393,0.067179487,64.8370992,74.0831,55.5431,47.70710013,54.2831,38.5331,55.72735173,62.870605,49.11935
15490,94131,31,Under 35,F,6099,5995,12094,-104,-0.017051976,56.41040067,66.7724,52.012398,46.22240013,49.9424,40.3124,50.8086502,53.64365,45.483646
3493,2142,29,Under 35,M,4959,7135,12094,2176,0.438798145,54.2656998,70.6757,38.2757,38.5697,51.4157,32.2457,45.69644993,58.536945,36.81695
11670,77008,55,55-59,M,5645,6450,12095,805,0.142604074,79.9688,85.8668,74.9768,62.10679973,71.1968,50.9468,70.04004753,75.68929,63.224308
5559,6424,54,50-54,M,5749,6346,12095,597,0.103844147,55.0993998,70.795395,37.7654,38.1974002,52.795403,27.8654,45.84914933,57.074142,35.5079
10984,46236,38,35-39,F,5746,6349,12095,603,0.104942569,62.96120027,77.3132,40.2332,45.1592,57.243202,26.6432,52.91569993,66.29195,37.116955
2818,72076,47,45-49,M,5215,6880,12095,1665,0.319271333,73.01809933,81.742096,60.9521,53.42210073,65.3621,40.522102,62.25509913,70.919586,52.207092
10079,97526,29,Under 35,F,5703,6392,12095,689,0.120813607,62.48870073,77.3627,50.0927,37.73269973,46.7627,28.1327,47.31145073,54.056442,38.336452
16121,29673,38,35-39,F,5735,6361,12096,626,0.109154316,70.18099953,81.743,56.453,50.59700033,62.572998,37.373,59.5574996,68.77925,48.82175
14073,53204,46,45-49,F,5843,6253,12096,410,0.070169434,55.24070027,74.662704,38.6627,39.34070033,61.4327,29.0327,46.43419847,65.130196,35.730198
5448,35213,35,35-39,M,5589,6507,12096,918,0.164251208,70.38379973,79.3598,59.3798,50.76980053,65.3198,37.7798,59.74779793,70.77605,49.352295
8977,97201,43,40-44,M,5482,6615,12097,1133,0.206676395,59.80549993,70.209496,47.7995,40.92949973,47.6195,33.5795,48.2882494,54.83824,41.1095
14123,80439,35,35-39,F,5891,6207,12098,316,0.053641148,53.7371,66.6851,39.8651,25.7471004,37.2551,13.225101,39.1791002,50.7851,29.492601
15023,2139,29,Under 35,F,5905,6193,12098,288,0.048772227,54.18379947,70.593796,38.1938,38.48779967,51.333797,32.1638,45.6145492,58.455044,36.73505
11436,33150,48,45-49,M,5870,6228,12098,358,0.060988075,81.40279973,88.1168,78.5768,67.8427994,75.246796,58.2368,74.22829833,79.5143,69.5693
26691,2127,34,Under 35,M,5751,6347,12098,596,0.103634151,54.13700027,70.547005,38.147,38.44100013,51.287,32.117,45.56775053,58.408253,36.688255
7064,91010,39,35-39,M,5413,6685,12098,1272,0.234989839,69.26060027,83.330605,55.2506,43.6465998,52.9106,35.1806,54.85285087,65.64935,45.9881
701,7006,22,Under 35,M,4653,7446,12099,2793,0.600257898,58.0577006,74.2577,42.1277,41.49170033,55.5377,31.0577,49.08320053,63.510197,40.192703
13245,55408,33,Under 35,F,5949,6150,12099,201,0.033787191,57.16610027,73.0481,44.1581,35.3501,42.8081,27.3281,45.3660998,58.83185,36.020596
13912,77433,57,55-59,M,5990,6110,12100,120,0.020033389,79.83859993,85.2566,74.3666,61.7426002,70.5866,50.6966,69.78735173,75.42036,62.325348
8086,95476,52,50-54,M,5769,6331,12100,562,0.09741723,66.66109967,78.0611,55.9211,43.2671,50.251102,33.1511,53.0300974,62.62985,43.7411
12311,80206,50,50-54,M,6104,5996,12100,-108,-0.017693316,65.9218996,80.3219,54.491898,35.18989987,42.7919,24.6119,48.9763988,60.495647,38.865646
12949,1463,54,50-54,M,5802,6299,12101,497,0.085660117,54.1937,68.2277,34.8377,36.99170007,48.7877,30.967701,44.8141998,56.97395,33.9602
7413,43015,41,40-44,M,5694,6408,12102,714,0.125395153,62.6717004,76.6517,43.6217,44.5097,57.3917,28.8617,52.29669947,62.91545,39.3167
3784,53711,44,40-44,M,5706,6396,12102,690,0.120925342,54.85250027,75.9245,33.7145,38.31050013,58.2845,29.2145,45.9702504,65.87075,33.1145
3336,6107,30,Under 35,M,5100,7002,12102,1902,0.372941176,57.66860033,72.260605,40.4006,39.4586004,54.890602,31.3106,47.62034947,58.621853,37.02185
11819,49660,54,50-54,M,6132,5970,12102,-162,-0.026418787,53.95910007,64.7051,41.4851,37.3870996,46.7051,29.6951,45.072849,53.755108,37.0826
16408,2061,35,35-39,F,5865,6238,12103,373,0.063597613,53.8912996,71.1113,39.971302,39.4853,53.7413,30.7013,45.70255127,57.95255,37.038807
9393,1730,25,Under 35,F,5798,6305,12103,507,0.087443946,54.66680013,69.1808,35.9708,37.7707998,49.5608,32.0108,45.3127998,57.653294,34.86455
13386,37214,25,Under 35,F,5822,6281,12103,459,0.078838887,68.4479,81.4379,52.367897,51.24590013,66.3179,34.5479,58.6534014,69.539154,44.7029
12891,2134,34,Under 35,F,5962,6141,12103,179,0.030023482,54.10189973,70.5119,38.1119,38.40589967,51.2519,32.0819,45.53264967,58.37315,36.653152
13225,48105,42,40-44,F,5845,6259,12104,414,0.070829769,58.21820053,75.5762,45.5162,38.85019967,47.5862,30.7562,47.71695033,59.049946,38.1212
12103,14546,45,45-49,F,5847,6258,12105,411,0.070292458,57.3062,76.5302,41.340202,39.05419973,53.6702,30.6302,46.84769907,59.272694,35.325203
16278,15090,42,40-44,F,5951,6154,12105,203,0.034111914,61.81940067,74.7554,41.9954,42.45740013,54.5054,29.2154,50.58915193,59.560406,37.6154
10577,44514,48,45-49,F,5918,6188,12106,270,0.045623521,61.7014998,75.5915,43.191498,42.81950013,55.7915,29.6915,50.673249,60.419006,37.776493
9144,27608,50,50-54,M,5452,6654,12106,1202,0.220469552,72.46489827,86.05489,59.954903,51.65690027,63.734898,38.1749,61.35590087,71.6699,48.67865
11135,93455,30,Under 35,F,5718,6388,12106,670,0.117173837,63.97190067,75.1919,50.5319,43.0499,49.6319,34.4219,52.11465133,58.410656,44.91065
13592,40223,45,45-49,F,6023,6083,12106,60,0.009961813,66.17209913,81.8321,46.1021,48.88610027,62.392097,33.4121,55.95934847,68.8046,40.387096
12360,78669,52,50-54,M,5786,6320,12106,534,0.092291739,80.5877,86.8937,76.2737,59.8336998,67.5437,49.6337,68.28494973,74.4437,60.579945
9592,66215,48,45-49,M,5962,6144,12106,182,0.030526669,68.6126012,83.6726,53.7026,47.40260027,61.8926,34.7126,56.9211002,72.15635,45.250095
15644,30309,49,45-49,F,5908,6198,12106,290,0.049085985,70.42369973,80.0717,58.0217,51.0617002,64.3217,37.1417,59.68595067,70.00669,48.6542
9647,64112,45,45-49,M,5774,6333,12107,559,0.096813301,68.95820053,83.7662,54.0662,46.71019987,61.3562,32.4662,56.7697024,72.39621,45.497448
12500,5465,32,Under 35,F,5711,6396,12107,685,0.119943968,48.94849967,64.4945,32.5445,33.63050007,47.3945,22.1945,40.66850033,54.620754,30.30575
4595,7030,26,Under 35,M,5348,6759,12107,1411,0.263836948,59.65099993,76.667,44.447,42.50899973,55.787,33.647,50.20025053,65.079506,41.972004
11709,92037,24,Under 35,F,5768,6340,12108,572,0.099167822,63.7459996,70.412,57.902,48.10399973,53.762,42.512,55.6197508,60.2945,51.759502
14687,48083,23,Under 35,F,5921,6188,12109,267,0.045093734,59.3507004,76.1387,45.2687,39.0707,49.0487,28.7087,48.3074482,58.449947,38.979942
9095,93555,46,45-49,M,5777,6332,12109,555,0.096070625,71.51780067,85.0658,57.6158,46.0958,57.165802,34.8458,57.45879967,72.2408,46.32455
5284,94306,24,Under 35,F,5519,6590,12109,1071,0.194056894,65.05010013,74.938095,55.4081,45.87410067,53.9681,38.7581,53.91560213,62.0831,46.42685
8067,1864,41,40-44,M,5518,6591,12109,1073,0.194454513,53.50220013,70.3562,35.8862,37.3502,48.4862,30.5762,44.5916998,56.2112,34.761204
7369,2864,46,45-49,F,5589,6520,12109,931,0.166577205,54.3008002,70.9988,36.7988,38.5327996,52.548798,29.8688,45.72980027,55.7813,35.820053
12863,12180,57,55-59,F,5820,6290,12110,470,0.080756014,55.07479947,69.6848,37.3748,38.32880027,54.5648,30.1748,45.8125482,60.4523,34.68605
10880,14226,36,35-39,F,5646,6464,12110,818,0.144881332,57.2600002,75.29,41.18,38.504,48.47,31.19,46.85625093,56.92625,35.825
9576,97225,45,45-49,M,5527,6583,12110,1056,0.191062059,60.23120067,71.3552,47.7752,40.62919973,47.6852,33.1052,48.4761996,54.9227,41.250202
14364,94025,21,Under 35,F,6116,5994,12110,-122,-0.019947678,64.83949973,74.7275,55.1975,45.66349967,53.7575,38.5475,53.70499907,61.872498,46.21625
