Bib,Zip,Age,Age Group,Gender,First Half,Second Half,Finish,Positive Split,Percent Change
19441,92009,57,55-59,F,6846.00,7597.00,14443.00,751.00,0.109699094
20882,54650,46,45-49,F,6812.00,7631.00,14443.00,819.00,0.120229008
21047,95118,60,60-64,M,6818.00,7626.00,14444.00,808.00,0.118509827
25526,2155,27,Under 35,M,6621.00,7825.00,14446.00,1204.00,0.181845643
27249,2451,47,45-49,F,7065.00,7383.00,14448.00,318.00,0.045010616
16080,3820,35,35-39,F,6436.00,8012.00,14448.00,1576.00,0.244872592
26930,28211,43,40-44,F,7079.00,7369.00,14448.00,290.00,0.040966238
19516,11377,48,45-49,F,6776.00,7672.00,14448.00,896.00,0.132231405
21126,43044,46,45-49,F,6703.00,7745.00,14448.00,1042.00,0.155452782
18427,97420,58,55-59,F,6967.00,7485.00,14452.00,518.00,0.07435051
1563,7030,38,35-39,M,6195.00,8257.00,14452.00,2062.00,0.332849072
14625,14485,55,55-59,M,6123.00,8329.00,14452.00,2206.00,0.360280908
26017,2030,23,Under 35,F,6473.00,7980.00,14453.00,1507.00,0.232813224
16942,94403,43,40-44,F,6907.00,7548.00,14455.00,641.00,0.092804401
27383,1890,19,Under 35,F,6885.00,7571.00,14456.00,686.00,0.099636892
7849,24018,49,45-49,M,5610.00,8846.00,14456.00,3236.00,0.576827094
23096,1810,68,65-69,M,6955.00,7502.00,14457.00,547.00,0.078648454
9226,7670,50,50-54,M,6890.00,7567.00,14457.00,677.00,0.098258345
19771,2129,45,45-49,F,6892.00,7565.00,14457.00,673.00,0.097649449
14682,92037,22,Under 35,F,6172.00,8286.00,14458.00,2114.00,0.342514582
17259,28117,58,55-59,M,6294.00,8165.00,14459.00,1871.00,0.297267239
20331,22902,64,60-64,M,6734.00,7725.00,14459.00,991.00,0.147163647
30445,90242,40,40-44,M,6885.00,7575.00,14460.00,690.00,0.100217865
13136,22101,36,35-39,F,6804.00,7657.00,14461.00,853.00,0.125367431
15163,93436,57,55-59,M,5861.00,8600.00,14461.00,2739.00,0.467326395
14817,53092,59,55-59,M,6340.00,8121.00,14461.00,1781.00,0.280914826
25438,2129,27,Under 35,M,6987.00,7475.00,14462.00,488.00,0.069843996
20154,55419,46,45-49,F,6735.00,7728.00,14463.00,993.00,0.147438753
25817,1949,36,35-39,M,6672.00,7791.00,14463.00,1119.00,0.167715827
15214,55125,22,Under 35,F,6866.00,7597.00,14463.00,731.00,0.106466647
17976,80923,39,35-39,F,6921.00,7544.00,14465.00,623.00,0.090015894
26256,6824,19,Under 35,M,7153.00,7313.00,14466.00,160.00,0.022368237
19394,13346,56,55-59,F,6725.00,7742.00,14467.00,1017.00,0.151226766
21954,60126,50,50-54,F,6949.00,7519.00,14468.00,570.00,0.082026191
22666,96719,57,55-59,F,7023.00,7446.00,14469.00,423.00,0.060230671
26932,55115,46,45-49,M,7034.00,7435.00,14469.00,401.00,0.057008814
22794,20015,66,65-69,M,6964.00,7505.00,14469.00,541.00,0.077685238
26070,8527,29,Under 35,M,6091.00,8379.00,14470.00,2288.00,0.375636185
25352,2048,26,Under 35,F,7302.00,7168.00,14470.00,-134.00,-0.018351137
22280,8330,58,55-59,F,6841.00,7630.00,14471.00,789.00,0.115334015
21327,12208,61,60-64,M,6589.00,7882.00,14471.00,1293.00,0.196236151
10775,96804,49,45-49,M,6224.00,8247.00,14471.00,2023.00,0.325032134
25687,1702,33,Under 35,M,6866.00,7606.00,14472.00,740.00,0.107777454
17563,94122,36,35-39,F,6674.00,7798.00,14472.00,1124.00,0.168414744
16353,90004,55,55-59,M,6137.00,8335.00,14472.00,2198.00,0.358155451
21988,95693,55,55-59,F,6834.00,7639.00,14473.00,805.00,0.117793386
18527,84121,42,40-44,F,6528.00,7945.00,14473.00,1417.00,0.217064951
28541,2493,51,50-54,M,6742.00,7731.00,14473.00,989.00,0.146692376
22205,63105,59,55-59,F,7032.00,7442.00,14474.00,410.00,0.058304892
9573,37891,33,Under 35,F,5834.00,8640.00,14474.00,2806.00,0.480973603
19685,82604,45,45-49,F,7013.00,7461.00,14474.00,448.00,0.063881363
24593,2332,41,40-44,F,6800.00,7675.00,14475.00,875.00,0.128676471
19063,7011,49,45-49,F,7036.00,7441.00,14477.00,405.00,0.057561114
18915,12158,41,40-44,F,6820.00,7657.00,14477.00,837.00,0.122727273
21168,60622,45,45-49,F,6764.00,7715.00,14479.00,951.00,0.14059728
29304,80302,55,55-59,M,7176.00,7303.00,14479.00,127.00,0.017697882
20945,13090,47,45-49,F,6866.00,7613.00,14479.00,747.00,0.108796971
20821,77407,62,60-64,M,6565.00,7916.00,14481.00,1351.00,0.205788271
19038,98036,41,40-44,F,6616.00,7866.00,14482.00,1250.00,0.188935913
29825,92109,25,Under 35,F,7101.00,7382.00,14483.00,281.00,0.039571891
19200,33647,59,55-59,M,6659.00,7824.00,14483.00,1165.00,0.174951194
20769,66062,67,65-69,M,6394.00,8089.00,14483.00,1695.00,0.265092274
22560,18049,60,60-64,F,6774.00,7710.00,14484.00,936.00,0.138175376
20841,32937,45,45-49,F,6411.00,8074.00,14485.00,1663.00,0.25939791
21551,32256,48,45-49,F,6945.00,7541.00,14486.00,596.00,0.085817135
20923,55416,54,50-54,F,6991.00,7498.00,14489.00,507.00,0.072521814
21809,16066,51,50-54,F,6740.00,7749.00,14489.00,1009.00,0.149703264
21095,59718,50,50-54,F,6938.00,7552.00,14490.00,614.00,0.088498126
22658,20024,65,65-69,M,6841.00,7649.00,14490.00,808.00,0.118111387
18652,28605,51,50-54,F,7052.00,7439.00,14491.00,387.00,0.054878049
7502,22312,47,45-49,M,6247.00,8245.00,14492.00,1998.00,0.31983352
26014,1564,34,Under 35,M,6498.00,7995.00,14493.00,1497.00,0.230378578
30315,11222,31,Under 35,F,6724.00,7770.00,14494.00,1046.00,0.155562165
20257,43551,57,55-59,F,6399.00,8095.00,14494.00,1696.00,0.265041413
14120,55902,65,65-69,M,6870.00,7625.00,14495.00,755.00,0.109898108
21773,28203,52,50-54,F,6857.00,7638.00,14495.00,781.00,0.113898206
24577,2210,27,Under 35,F,7239.00,7257.00,14496.00,18.00,0.002486531
12642,37921,26,Under 35,F,6210.00,8286.00,14496.00,2076.00,0.334299517
28968,1915,37,35-39,M,6589.00,7907.00,14496.00,1318.00,0.200030354
6882,7086,42,40-44,M,6140.00,8356.00,14496.00,2216.00,0.360912052
24484,2118,26,Under 35,M,7168.00,7329.00,14497.00,161.00,0.022460938
8560,13603,40,40-44,M,5801.00,8697.00,14498.00,2896.00,0.499224272
20249,55374,49,45-49,F,6864.00,7634.00,14498.00,770.00,0.112179487
14599,11215,32,Under 35,F,6998.00,7501.00,14499.00,503.00,0.071877679
28142,10003,25,Under 35,F,6929.00,7570.00,14499.00,641.00,0.092509742
16223,19036,41,40-44,F,5882.00,8618.00,14500.00,2736.00,0.465147909
17946,60035,58,55-59,M,6869.00,7631.00,14500.00,762.00,0.110933178
19077,18444,40,40-44,F,6638.00,7863.00,14501.00,1225.00,0.184543537
15873,22911,61,60-64,F,6700.00,7802.00,14502.00,1102.00,0.164477612
29098,2481,46,45-49,F,7090.00,7412.00,14502.00,322.00,0.045416079
12791,32828,46,45-49,M,6509.00,7994.00,14503.00,1485.00,0.228145644
16652,75070,55,55-59,M,6114.00,8392.00,14506.00,2278.00,0.372587504
22530,21085,55,55-59,F,6900.00,7606.00,14506.00,706.00,0.102318841
25507,2116,41,40-44,M,6706.00,7801.00,14507.00,1095.00,0.163286609
24745,3833,34,Under 35,M,6660.00,7847.00,14507.00,1187.00,0.178228228
8775,46060,42,40-44,M,5944.00,8563.00,14507.00,2619.00,0.440612382
16527,8542,24,Under 35,F,6274.00,8235.00,14509.00,1961.00,0.31255977
13953,44236,23,Under 35,F,6157.00,8352.00,14509.00,2195.00,0.356504791
20281,28306,48,45-49,F,6872.00,7638.00,14510.00,766.00,0.111466822
24926,2420,59,55-59,M,6733.00,7777.00,14510.00,1044.00,0.155057181
24141,56003,41,40-44,M,6638.00,7872.00,14510.00,1234.00,0.185899367
21183,1588,60,60-64,M,6822.00,7688.00,14510.00,866.00,0.126942246
29895,7452,50,50-54,M,7082.00,7429.00,14511.00,347.00,0.048997458
20935,41048,48,45-49,F,6669.00,7842.00,14511.00,1173.00,0.175888439
26166,2481,50,50-54,M,6568.00,7944.00,14512.00,1376.00,0.209500609
25475,2118,23,Under 35,M,7101.00,7411.00,14512.00,310.00,0.043655823
17367,91351,49,45-49,F,6744.00,7768.00,14512.00,1024.00,0.151838671
20797,62221,47,45-49,F,6612.00,7900.00,14512.00,1288.00,0.194797338
19972,6410,61,60-64,M,6745.00,7768.00,14513.00,1023.00,0.151667902
15604,60563,55,55-59,F,6804.00,7709.00,14513.00,905.00,0.133009994
8706,83301,45,45-49,M,6343.00,8170.00,14513.00,1827.00,0.288034053
19181,19046,42,40-44,F,6647.00,7866.00,14513.00,1219.00,0.183391003
16793,2116,59,55-59,M,6158.00,8355.00,14513.00,2197.00,0.356771679
21373,83686,53,50-54,F,7008.00,7506.00,14514.00,498.00,0.071061644
24815,10028,40,40-44,M,6363.00,8151.00,14514.00,1788.00,0.280999529
26431,2645,36,35-39,M,6498.00,8016.00,14514.00,1518.00,0.233610342
18336,83616,55,55-59,M,6876.00,7638.00,14514.00,762.00,0.110820244
24962,1752,39,35-39,M,6660.00,7858.00,14518.00,1198.00,0.17987988
19859,2025,58,55-59,F,6639.00,7880.00,14519.00,1241.00,0.186925742
12425,43085,25,Under 35,F,6222.00,8297.00,14519.00,2075.00,0.333494053
4563,43085,24,Under 35,F,6223.00,8296.00,14519.00,2073.00,0.333119074
4069,97132,26,Under 35,M,5184.00,9335.00,14519.00,4151.00,0.800733025
21672,5602,56,55-59,F,6485.00,8035.00,14520.00,1550.00,0.239013107
9303,84098,52,50-54,M,6836.00,7685.00,14521.00,849.00,0.124195436
20757,83713,50,50-54,F,6799.00,7723.00,14522.00,924.00,0.135902339
28994,2131,35,35-39,F,7203.00,7320.00,14523.00,117.00,0.016243232
30318,2129,29,Under 35,M,6826.00,7698.00,14524.00,872.00,0.12774685
14381,49423,23,Under 35,F,6798.00,7727.00,14525.00,929.00,0.136657841
22907,28173,58,55-59,F,6735.00,7790.00,14525.00,1055.00,0.156644395
10823,12801,52,50-54,M,6291.00,8234.00,14525.00,1943.00,0.308853918
16788,92592,43,40-44,F,6485.00,8041.00,14526.00,1556.00,0.239938319
21630,60124,65,65-69,M,6648.00,7879.00,14527.00,1231.00,0.185168472
14976,94947,44,40-44,F,7317.00,7211.00,14528.00,-106.00,-0.014486812
22181,49841,59,55-59,F,7283.00,7248.00,14531.00,-35.00,-0.004805712
20730,92887,57,55-59,F,7042.00,7489.00,14531.00,447.00,0.063476285
19506,84038,45,45-49,F,7077.00,7457.00,14534.00,380.00,0.053695069
24679,30308,51,50-54,M,6535.00,7999.00,14534.00,1464.00,0.224024484
10230,10543,48,45-49,M,7016.00,7520.00,14536.00,504.00,0.071835804
6174,66062,52,50-54,M,5655.00,8881.00,14536.00,3226.00,0.570468612
21004,54405,66,65-69,M,6820.00,7716.00,14536.00,896.00,0.131378299
19479,94563,59,55-59,F,6689.00,7849.00,14538.00,1160.00,0.173419046
27794,1901,27,Under 35,M,6613.00,7926.00,14539.00,1313.00,0.198548314
23313,75034,60,60-64,F,6873.00,7667.00,14540.00,794.00,0.115524516
20043,94519,46,45-49,F,6631.00,7909.00,14540.00,1278.00,0.192731111
17323,6037,58,55-59,M,6242.00,8298.00,14540.00,2056.00,0.329381608
29562,23703,34,Under 35,M,6762.00,7779.00,14541.00,1017.00,0.15039929
18100,6239,68,65-69,M,7215.00,7327.00,14542.00,112.00,0.015523216
18651,80138,40,40-44,F,6928.00,7614.00,14542.00,686.00,0.099018476
23130,93274,61,60-64,F,6591.00,7951.00,14542.00,1360.00,0.206341981
14763,2030,33,Under 35,F,6958.00,7585.00,14543.00,627.00,0.090112101
19245,33067,45,45-49,F,6820.00,7723.00,14543.00,903.00,0.132404692
25073,2125,25,Under 35,M,6910.00,7633.00,14543.00,723.00,0.10463097
25151,2127,24,Under 35,F,6977.00,7566.00,14543.00,589.00,0.084420238
19420,80439,60,60-64,F,6795.00,7749.00,14544.00,954.00,0.140397351
20946,90013,52,50-54,F,6817.00,7728.00,14545.00,911.00,0.133636497
20064,34787,46,45-49,F,6699.00,7847.00,14546.00,1148.00,0.171368861
